phase,mode,condition,case_id,repeat,terminal,terminal_status,final_answer_accuracy,jurisdiction_ok,rate_ok,exemption_ok,reverse_charge_ok,liable_party_ok,vat_or_reason_ok,trace_consistent,earliest_failing_subtask,earliest_error_ties,prompt_tokens,completion_tokens,total_tokens,tool_calls,retries,dollars,latency_ms,injection_mode,injection_tau,injection_fired,substitution_success,record_substituted,step_CLS_ok,step_CLS_status,step_JUR_ok,step_JUR_status,step_RAT_ok,step_RAT_status,step_EXM_ok,step_EXM_status,step_RCH_ok,step_RCH_status
1,none,C1,eval_028,3,False,ok,True,True,True,True,True,True,True,True,,,13778,1304,15082,5,0,0.020298,12922.727327997563,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_028,4,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,8234,1335,9569,7,0,0.014909,12556.495712997275,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_029,0,False,ok,True,True,True,True,True,True,True,True,,,13718,1266,14984,5,0,0.020048,11372.059948000242,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_029,1,False,ok,True,True,True,True,True,True,True,True,,,13721,1266,14987,5,0,0.020051,14798.203970000031,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_029,2,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,8016,1230,9246,5,0,0.014166,10213.382107001962,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_029,3,False,ok,True,True,True,True,True,True,True,True,,,17348,1479,18827,6,0,0.024743,15765.095723007107,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_029,4,False,ok,True,True,True,True,True,True,True,True,,,17248,1454,18702,6,0,0.024518,15984.691799996654,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_030,0,False,ok,True,True,True,True,True,True,True,True,,,13478,1336,14814,4,0,0.020158,17508.679544989718,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_030,1,False,ok,True,True,True,True,True,True,True,True,,,13794,1329,15123,5,0,0.020439,14088.737275000312,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_030,2,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,8147,1365,9512,7,0,0.014972,11446.62663800409,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_030,3,False,ok,True,True,True,True,True,True,True,True,,,11074,1335,12409,6,0,0.017749,14246.153665997554,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_030,4,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,8082,1362,9444,7,0,0.014892,11816.720157003147,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_031,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11808,2626,14434,10,0,0.024938,16099.855811000452,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C1,eval_031,1,False,ok,True,True,True,True,True,True,True,True,,,11464,2678,14142,9,0,0.024854,17139.28725599544,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_031,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11766,2558,14324,10,0,0.024556,18951.581449000514,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C1,eval_031,3,False,ok,True,True,True,True,True,True,True,True,,,14395,2471,16866,6,0,0.02675,17293.30143799598,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_031,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11774,2567,14341,10,0,0.024609,16975.276948011015,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C1,eval_032,0,False,ok,True,True,True,True,True,True,True,True,,,14088,2502,16590,5,0,0.026598,16694.834984999034,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_032,1,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,11037,2443,13480,5,0,0.023252,15619.589687994448,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_032,2,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,8096,2402,10498,5,0,0.020106,14068.455802989774,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_032,3,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,11216,2508,13724,6,0,0.023756,15986.235756994574,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_032,4,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,8394,2606,11000,7,0,0.021424,16117.177123989677,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_033,0,False,ok,True,True,True,True,True,True,True,True,,,8064,1799,9863,7,0,0.017059,12046.106581998174,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_033,1,False,ok,True,True,True,True,True,True,True,True,,,7952,1832,9784,6,0,0.017112,12070.477544999449,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_033,2,False,ok,True,True,True,True,True,True,True,True,,,7956,1791,9747,6,0,0.016911,12513.338364995434,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_033,3,False,ok,True,True,True,True,True,True,True,True,,,10979,1913,12892,7,0,0.020544,13781.996435995097,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_033,4,False,ok,True,True,True,True,True,True,True,True,,,8073,1861,9934,7,0,0.017378,12865.15221800073,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_034,0,False,ok,True,True,True,True,True,True,True,True,,,8074,2322,10396,6,0,0.019684,13440.37601700984,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_034,1,False,ok,True,True,True,True,True,True,True,True,,,11407,2423,13830,7,0,0.023522,16029.356129001826,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_034,2,False,ok,True,True,True,True,True,True,True,True,,,8204,2281,10485,6,0,0.019609,13493.058031992405,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_034,3,False,ok,True,True,True,True,True,True,True,True,,,8411,2207,10618,8,0,0.019446,14641.198356999666,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_034,4,False,ok,True,True,True,True,True,True,True,True,,,8471,2470,10941,8,0,0.020821,15923.536820002482,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_035,0,False,ok,True,True,True,True,True,True,True,True,,,8048,2356,10404,6,0,0.019828,14625.021546002245,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_035,1,False,ok,True,True,True,True,True,True,True,True,,,8133,2408,10541,6,0,0.020173,13708.36218399927,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_035,2,False,ok,True,True,True,True,True,True,True,True,,,10967,2333,13300,4,0,0.022632,14656.68259699305,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_035,3,False,ok,True,True,True,True,True,True,True,True,,,10971,2335,13306,4,0,0.022646,15107.833911999478,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_035,4,False,ok,True,True,True,True,True,True,True,True,,,8054,2310,10364,6,0,0.019604,13358.356505996198,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_036,0,False,ok,True,True,True,True,True,True,True,True,,,8148,1850,9998,6,0,0.017398,11949.539537992678,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_036,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11123,1964,13087,7,0,0.020943,14529.43029999733,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C1,eval_036,2,False,ok,True,True,True,True,True,True,True,True,,,10801,1832,12633,4,0,0.019961,14898.854451996158,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_036,3,False,ok,True,True,True,True,True,True,True,True,,,17964,2326,20290,8,1,0.029594,19460.52284698817,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_036,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17961,2337,20298,8,1,0.029646,18134.58215400169,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C1,eval_037,0,False,ok,True,True,True,True,True,True,True,True,,,7970,1911,9881,6,0,0.017525,12289.865284998086,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_037,1,False,ok,True,True,True,True,True,True,True,True,,,14136,1818,15954,6,0,0.023226,14228.294027008815,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_037,2,False,ok,True,True,True,True,True,True,True,True,,,8001,1913,9914,6,0,0.017566,12141.591780004092,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_037,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,18056,2362,20418,8,1,0.029866,16107.533718008199,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C1,eval_037,4,False,ok,True,True,True,True,True,True,True,True,,,11700,2136,13836,8,0,0.02238,15015.550188007182,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_038,0,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,10908,1885,12793,5,0,0.020333,15276.477427003556,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_038,1,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,11497,1930,13427,6,0,0.021147,15082.452236005338,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_038,2,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,8208,1872,10080,6,0,0.017568,13478.458323006635,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_038,3,False,ok,False,False,False,True,True,True,False,True,JUR,JUR,8429,1925,10354,8,0,0.018054,13238.039935997222,none,,False,,,True,correct,False,incorrect,False,incorrect,True,correct,False,incorrect
1,none,C1,eval_038,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,17595,2193,19788,7,1,0.02856,16133.62020700879,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C1,eval_039,0,False,ok,True,True,True,True,True,True,True,True,,,7982,1721,9703,6,0,0.016587,15721.12374099379,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_039,1,False,ok,True,True,True,True,True,True,True,True,,,8607,2017,10624,10,0,0.018692,13486.082978008199,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_039,2,False,ok,True,True,True,True,True,True,True,True,,,7976,1850,9826,6,0,0.017226,12404.254548993777,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_039,3,False,ok,True,True,True,True,True,True,True,True,,,11983,2109,14092,10,0,0.022528,15817.409982002573,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_039,4,False,ok,True,True,True,True,True,True,True,True,,,8136,1865,10001,6,0,0.017461,12361.710964003578,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C1,eval_040,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,7975,1760,9735,6,0,0.016775,11544.384205000824,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C1,eval_040,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,18606,2058,20664,10,0,0.028896,16839.355812000576,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C1,eval_040,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,7984,1757,9741,6,0,0.016769,12936.749079992296,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C1,eval_040,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,7975,1839,9814,6,0,0.01717,12458.004872998572,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C1,eval_040,4,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,7983,1790,9773,6,0,0.016933,12368.526025005849,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_001,0,False,ok,True,True,True,True,True,True,True,True,,,9278,1564,10842,6,0,0.017098,14266.197662989725,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_001,1,False,ok,True,True,True,True,True,True,True,True,,,11407,1522,12929,5,0,0.019017,14080.067024988239,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_001,2,False,ok,True,True,True,True,True,True,True,True,,,11295,1438,12733,5,0,0.018485,15910.946725998656,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_001,3,False,ok,True,True,True,True,True,True,True,True,,,11346,1458,12804,5,0,0.018636,14117.776746003074,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_001,4,False,ok,True,True,True,True,True,True,True,True,,,9251,1307,10558,6,0,0.015786,11948.674562998349,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_002,0,False,ok,True,True,True,True,True,True,True,True,,,9409,1590,10999,7,0,0.017359,14109.814355004346,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_002,1,False,ok,True,True,True,True,True,True,True,True,,,11373,1432,12805,5,0,0.018533,14282.396009992226,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_002,2,False,ok,True,True,True,True,True,True,True,True,,,9189,1383,10572,5,0,0.016104,13107.189016998746,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_002,3,False,ok,True,True,True,True,True,True,True,True,,,11402,1547,12949,5,0,0.019137,14139.964232002967,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_002,4,False,ok,True,True,True,True,True,True,True,True,,,11342,1325,12667,5,0,0.017967,14924.90086100588,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_003,0,False,ok,True,True,True,True,True,True,True,True,,,11330,1445,12775,5,0,0.018555,13027.720025987946,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_003,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11389,1485,12874,5,0,0.018814,13623.834468002315,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_003,2,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11417,1447,12864,5,0,0.018652,14876.30143800925,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_003,3,False,ok,True,True,True,True,True,True,True,True,,,11345,1432,12777,5,0,0.018505,15984.960600995691,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_003,4,False,ok,True,True,True,True,True,True,True,True,,,11350,1458,12808,5,0,0.01864,15995.445061009377,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_004,0,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11319,1411,12730,5,0,0.018374,15809.470448002685,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_004,1,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11381,1450,12831,5,0,0.018631,14704.500004008878,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_004,2,False,ok,True,True,True,True,True,True,True,True,,,11323,1351,12674,5,0,0.018078,20668.32950800017,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
1,none,C2,eval_004,3,False,ok,False,True,True,True,True,True,False,True,RCH,RCH,11315,1404,12719,5,0,0.018335,18028.388637001626,none,,False,,,True,correct,True,correct,True,correct,True,correct,False,incorrect
1,none,C2,eval_004,4,False,ok,True,True,True,True,True,True,True,True,,,11417,1501,12918,5,0,0.018922,16386.816907994216,none,,False,,,True,correct,True,correct,True,correct,True,correct,True,correct
